state_abbr,county_name,total_votes_2012,votes_dem_2012,votes_gop_2012,county_fips,state_fips,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
FL,Hernando County,83593,37791,44906,53,12,0.452083308,0.537198091,7115,-0.085114782
FL,Highlands County,42440,16147,25912,55,12,0.380466541,0.610556079,9765,-0.230089538
FL,Hillsborough County,541503,286158,249904,57,12,0.528451366,0.461500675,36254,0.066950691
FL,Holmes County,8274,1264,6919,59,12,0.152767706,0.836233986,5655,-0.68346628
FL,Indian River County,71445,27483,43441,61,12,0.384673525,0.608034152,15958,-0.223360627
FL,Jackson County,20940,7342,13417,63,12,0.350620821,0.640735435,6075,-0.290114613
FL,Jefferson County,7808,3945,3808,65,12,0.505251025,0.487704918,137,0.017546107
FL,Lafayette County,3399,687,2668,67,12,0.20211827,0.784936746,1981,-0.582818476
FL,Lake County,150796,61790,87637,69,12,0.40975888,0.58116263,25847,-0.171403751
FL,Lee County,266034,110080,154112,71,12,0.413781697,0.579294376,44032,-0.165512679
FL,Leon County,148335,90863,55806,73,12,0.612552668,0.376215998,35057,0.23633667
FL,Levy County,18396,6118,12052,75,12,0.332572298,0.655142422,5934,-0.322570124
FL,Liberty County,3284,942,2301,77,12,0.286845311,0.700669915,1359,-0.413824604
FL,Madison County,8712,4174,4474,79,12,0.479109275,0.513544536,300,-0.034435262
FL,Manatee County,153451,66476,85616,81,12,0.433206691,0.557937061,19140,-0.12473037
FL,Marion County,161368,66823,93036,83,12,0.414103168,0.576545536,26213,-0.162442368
FL,Martin County,78860,30097,48180,85,12,0.381651027,0.610956125,18083,-0.229305098
FL,Miami-Dade County,877245,540776,332602,86,12,0.616448085,0.379143797,208174,0.237304288
FL,Monroe County,39045,19392,19234,87,12,0.496657703,0.49261109,158,0.004046613
FL,Nassau County,40523,10249,29926,89,12,0.252918096,0.738494188,19677,-0.485576093
FL,Okaloosa County,94739,23390,70143,91,12,0.246888821,0.740381469,46753,-0.493492648
FL,Okeechobee County,12321,4856,7325,93,12,0.394123854,0.594513432,2469,-0.200389579
FL,Orange County,467385,274227,189057,95,12,0.586726147,0.404499503,85170,0.182226644
FL,Osceola County,108647,67201,40581,97,12,0.618526052,0.373512384,26620,0.245013668
FL,Palm Beach County,600341,349418,247257,99,12,0.582032545,0.411860926,102161,0.170171619
FL,Pasco County,213358,98148,112335,101,12,0.460015561,0.526509435,14187,-0.066493874
FL,Pinellas County,457484,238966,213192,103,12,0.522348323,0.46600974,25774,0.056338582
FL,Polk County,248658,114610,131566,105,12,0.460914187,0.529104232,16956,-0.068190044
FL,Putnam County,31323,11666,19326,107,12,0.372441976,0.61699071,7660,-0.244548734
FL,Santa Rosa County,76816,17757,58169,113,12,0.231162779,0.757251094,40412,-0.526088315
FL,Sarasota County,207434,95089,110489,115,12,0.458406047,0.532646529,15400,-0.074240481
FL,Seminole County,208605,96435,109939,117,12,0.46228518,0.527019966,13504,-0.064734786
FL,St. Johns County,114733,35155,78490,109,12,0.306407049,0.684110064,43335,-0.377703015
FL,St. Lucie County,123026,65869,56202,111,12,0.53540715,0.456830264,9667,0.078576886
FL,Sumter County,60471,19519,40644,119,12,0.322782822,0.672123828,21125,-0.349341006
FL,Suwannee County,17627,4749,12672,121,12,0.269416236,0.718897146,7923,-0.44948091
FL,Taylor County,9117,2761,6249,123,12,0.302840847,0.685422836,3488,-0.38258199
FL,Union County,5393,1339,3980,125,12,0.248284814,0.737993696,2641,-0.489708882
FL,Volusia County,234483,114716,117473,127,12,0.489229496,0.500987278,2757,-0.011757782
FL,Wakulla County,14656,5173,9288,129,12,0.352961245,0.633733624,4115,-0.28077238
FL,Walton County,28480,6665,21483,131,12,0.234023876,0.75431882,14818,-0.520294944
FL,Washington County,10998,2820,8037,133,12,0.256410256,0.730769231,5217,-0.474358974
GA,Appling County,7079,1756,5231,1,13,0.248057635,0.738946179,3475,-0.490888544
GA,Atkinson County,2902,930,1938,3,13,0.320468642,0.6678153,1008,-0.347346657
GA,Bacon County,3929,791,3092,5,13,0.201323492,0.786968694,2301,-0.585645202
GA,Baker County,1584,790,784,7,13,0.498737374,0.494949495,6,0.003787879
GA,Baldwin County,16214,8469,7585,9,13,0.522326385,0.4678056,884,0.054520785
GA,Banks County,6191,779,5353,11,13,0.125827815,0.864642223,4574,-0.738814408
GA,Barrow County,25171,6019,18719,13,13,0.239124389,0.743673275,12700,-0.504548886
GA,Bartow County,35738,8383,26847,15,13,0.234568247,0.751217192,18464,-0.516648945
GA,Ben Hill County,5947,2508,3395,17,13,0.42172524,0.570876072,887,-0.149150832
GA,Berrien County,6187,1268,4837,19,13,0.204945854,0.78180055,3569,-0.576854695
GA,Bibb County,64625,38538,25606,21,13,0.596332689,0.396224371,12932,0.200108317
GA,Bleckley County,4903,1266,3586,23,13,0.25820926,0.731388946,2320,-0.473179686
GA,Brantley County,6001,939,4963,25,13,0.156473921,0.827028829,4024,-0.670554908
GA,Brooks County,6671,3101,3522,27,13,0.464847849,0.527956828,421,-0.063108979
GA,Bryan County,13403,3695,9537,29,13,0.275684548,0.711557114,5842,-0.435872566
GA,Bulloch County,24032,9572,14159,31,13,0.398302264,0.58917277,4587,-0.190870506
GA,Burke County,9773,5403,4298,33,13,0.552849688,0.439783076,1105,0.113066612
GA,Butts County,9372,2966,6306,35,13,0.316474605,0.672855314,3340,-0.356380708
GA,Calhoun County,2187,1297,883,37,13,0.59304984,0.403749428,414,0.189300412
GA,Camden County,17938,6358,11318,39,13,0.354443082,0.630951054,4960,-0.276507972
GA,Candler County,3526,1155,2344,43,13,0.327566648,0.66477595,1189,-0.337209302
GA,Carroll County,41445,12635,28249,45,13,0.304861865,0.681602123,15614,-0.376740258
GA,Catoosa County,23639,5357,17848,47,13,0.226617031,0.755023478,12491,-0.528406447
GA,Charlton County,3763,1197,2527,49,13,0.318097263,0.671538666,1330,-0.353441403
GA,Chatham County,108267,60077,47083,51,13,0.554896691,0.434878587,12994,0.120018103
GA,Chattahoochee County,1483,726,732,53,13,0.489548213,0.493594066,6,-0.004045853
GA,Chattooga County,7791,2220,5434,55,13,0.284944166,0.697471441,3214,-0.412527275
GA,Cherokee County,98041,19813,76473,57,13,0.202088922,0.780010404,56660,-0.577921482
GA,Clarke County,40138,25386,13804,59,13,0.632467985,0.343913498,11582,0.288554487
GA,Clay County,1402,862,537,61,13,0.614835949,0.383024251,325,0.231811698
GA,Clayton County,96020,81439,14158,63,13,0.84814622,0.147448448,67281,0.700697771
GA,Clinch County,2472,852,1598,65,13,0.344660194,0.646440129,746,-0.301779935
GA,Cobb County,308989,132526,171464,67,13,0.428902,0.554919431,38938,-0.126017431
GA,Coffee County,14434,5048,9242,69,13,0.349729805,0.640293751,4194,-0.290563946
GA,Colquitt County,13319,3971,9240,71,13,0.298145506,0.693745777,5269,-0.39560027
GA,Columbia County,58842,16420,41724,73,13,0.279052378,0.709085347,25304,-0.43003297
GA,Cook County,6027,2042,3934,75,13,0.338808694,0.652729384,1892,-0.31392069
GA,Coweta County,55512,15156,39633,77,13,0.273022049,0.71395374,24477,-0.44093169
GA,Crawford County,5123,1699,3366,79,13,0.331641616,0.657036892,1667,-0.325395276
GA,Crisp County,7386,3160,4179,81,13,0.427836447,0.565800162,1019,-0.137963715
GA,Dade County,5997,1404,4458,83,13,0.234117059,0.743371686,3054,-0.509254627
GA,Dawson County,10234,1241,8843,85,13,0.121262458,0.864080516,7602,-0.742818057
GA,Decatur County,10465,4580,5816,87,13,0.437649307,0.555757286,1236,-0.118107979
GA,DeKalb County,305299,237704,64308,89,13,0.7785941,0.210639406,173396,0.567954694
GA,Dodge County,7731,2440,5214,91,13,0.315612469,0.674427629,2774,-0.35881516
GA,Dooly County,4289,2278,1983,93,13,0.531126137,0.462345535,295,0.068780602
GA,Dougherty County,37822,26209,11441,95,13,0.69295648,0.302495902,14768,0.390460578
GA,Douglas County,55201,28410,26226,97,13,0.514664589,0.475100089,2184,0.039564501
GA,Early County,5349,2762,2556,99,13,0.516358198,0.477846326,206,0.038511871
GA,Echols County,1102,173,917,101,13,0.156987296,0.832123412,744,-0.675136116
GA,Effingham County,20779,4941,15591,103,13,0.237788151,0.750324847,10650,-0.512536696
GA,Elbert County,8139,3179,4857,105,13,0.390588524,0.596756358,1678,-0.206167834
GA,Emanuel County,8060,2919,5086,107,13,0.362158809,0.63101737,2167,-0.268858561
GA,Evans County,3560,1266,2267,109,13,0.355617978,0.636797753,1001,-0.281179775
GA,Fannin County,10007,2027,7853,111,13,0.202558209,0.784750675,5826,-0.582192465
GA,Fayette County,58473,19703,38046,113,13,0.336958938,0.650659279,18343,-0.31370034
GA,Floyd County,32685,9595,22636,115,13,0.293559737,0.692550099,13041,-0.398990363
GA,Forsyth County,81598,14544,65853,117,13,0.178239663,0.807041839,51309,-0.628802177
GA,Franklin County,7757,1499,6112,119,13,0.193244811,0.787933479,4613,-0.594688668
GA,Fulton County,386845,248479,133837,121,13,0.64232186,0.345970608,114642,0.296351252
GA,Gilmer County,11008,1955,8920,123,13,0.17759811,0.810319767,6965,-0.632721657
GA,Glascock County,1333,176,1135,125,13,0.132033008,0.851462866,959,-0.719429857
GA,Glynn County,33054,11922,20853,127,13,0.36068252,0.630876747,8931,-0.270194228
GA,Gordon County,16857,3436,13174,129,13,0.203832236,0.781515098,9738,-0.577682862
GA,Grady County,9391,3419,5922,131,13,0.364071984,0.63060377,2503,-0.266531786
GA,Greene County,8313,3195,5067,133,13,0.384337784,0.609527246,1872,-0.225189462
GA,Gwinnett County,295560,131879,159563,135,13,0.446200433,0.539866694,27684,-0.093666261
GA,Habersham County,14600,2297,12148,137,13,0.157328767,0.832054795,9851,-0.674726027
GA,Hall County,59241,12489,45918,139,13,0.210816833,0.775105079,33429,-0.564288246
GA,Hancock County,4076,3301,764,141,13,0.80986261,0.187438665,2537,0.622423945
GA,Haralson County,10362,1787,8439,143,13,0.172457055,0.814418066,6652,-0.641961011
GA,Harris County,15479,4141,11193,145,13,0.267523742,0.723108728,7052,-0.455584986
GA,Hart County,9501,2869,6516,147,13,0.301968214,0.685822545,3647,-0.383854331
GA,Heard County,4162,947,3155,149,13,0.227534839,0.758049015,2208,-0.530514176
GA,Henry County,90469,43374,46299,151,13,0.479434945,0.511766461,2925,-0.032331517
GA,Houston County,57912,22643,34631,153,13,0.390989778,0.597993507,11988,-0.20700373
GA,Irwin County,3683,1134,2519,155,13,0.307901168,0.683953299,1385,-0.376052131
GA,Jackson County,23670,4236,19122,157,13,0.17896071,0.807858048,14886,-0.628897338
GA,Jasper County,6010,1839,4121,159,13,0.305990017,0.685690516,2282,-0.379700499
GA,Jeff Davis County,5330,1271,3994,161,13,0.238461538,0.74934334,2723,-0.510881801
GA,Jefferson County,7268,4238,2992,163,13,0.583104018,0.411667584,1246,0.171436434
GA,Jenkins County,3386,1487,1884,165,13,0.439161252,0.556408742,397,-0.11724749
GA,Johnson County,3772,1305,2440,167,13,0.345970308,0.646871686,1135,-0.300901379
GA,Jones County,12099,4272,7740,169,13,0.353087032,0.639722291,3468,-0.286635259
GA,Lamar County,7589,2602,4896,171,13,0.342864673,0.645144288,2294,-0.302279615
GA,Lanier County,2958,1108,1812,173,13,0.374577417,0.612576065,704,-0.237998648
GA,Laurens County,19591,7508,11947,175,13,0.383237201,0.609820836,4439,-0.226583635
GA,Lee County,13607,3187,10310,177,13,0.234217682,0.757698244,7123,-0.523480561
GA,Liberty County,16132,10427,5558,179,13,0.646355071,0.344532606,4869,0.301822465
GA,Lincoln County,4425,1586,2806,181,13,0.358418079,0.634124294,1220,-0.275706215
GA,Long County,3786,1434,2300,183,13,0.378763867,0.607501321,866,-0.228737454
GA,Lowndes County,38610,17118,21176,185,13,0.443356643,0.548458948,4058,-0.105102305
GA,Lumpkin County,10878,2049,8633,187,13,0.188361831,0.793620151,6584,-0.60525832
GA,Macon County,4781,3211,1545,193,13,0.671616817,0.323154152,1666,0.348462665
GA,Madison County,11079,2486,8441,195,13,0.224388483,0.761891867,5955,-0.537503385
GA,Marion County,3167,1411,1731,197,13,0.445532049,0.546574045,320,-0.101041996
GA,McDuffie County,9585,4041,5475,189,13,0.421596244,0.571205008,1434,-0.149608764
GA,McIntosh County,6333,2860,3405,191,13,0.451602716,0.537659877,545,-0.086057161
GA,Meriwether County,9259,4328,4855,199,13,0.467437088,0.524354682,527,-0.056917594
GA,Miller County,2770,848,1904,201,13,0.306137184,0.687364621,1056,-0.381227437
GA,Mitchell County,8273,4081,4153,205,13,0.49329143,0.50199444,72,-0.00870301
GA,Monroe County,12259,3779,8352,207,13,0.308263317,0.681295375,4573,-0.373032058
GA,Montgomery County,3831,1135,2662,209,13,0.296267293,0.694857739,1527,-0.398590446
GA,Morgan County,9016,2751,6178,211,13,0.305124224,0.685226264,3427,-0.380102041
GA,Murray County,11209,2542,8439,213,13,0.22678205,0.752877152,5897,-0.526095102
GA,Muscogee County,70410,42458,27469,215,13,0.603010936,0.390129243,14989,0.212881693
GA,Newton County,43216,21844,20979,217,13,0.50546094,0.485445205,865,0.020015735
GA,Oconee County,16643,4140,12222,219,13,0.24875323,0.734362795,8082,-0.485609566
GA,Oglethorpe County,6258,1913,4250,221,13,0.305688718,0.679130713,2337,-0.373441994
GA,Paulding County,57254,15779,40771,223,13,0.275596465,0.712107451,24992,-0.436510986
GA,Peach County,11499,6141,5280,225,13,0.534046439,0.459170363,861,0.074876076
GA,Pickens County,12673,1975,10547,227,13,0.155843131,0.832241774,8572,-0.676398643
GA,Pierce County,6845,1124,5666,229,13,0.164207451,0.827757487,4542,-0.663550037
GA,Pike County,8099,1355,6660,231,13,0.167304606,0.822323744,5305,-0.655019138
GA,Polk County,13580,3608,9798,233,13,0.265684831,0.721502209,6190,-0.455817378
GA,Pulaski County,3681,1219,2444,235,13,0.331160011,0.663950014,1225,-0.332790003
GA,Putnam County,9205,2917,6210,237,13,0.316892993,0.674633351,3293,-0.357740359
GA,Quitman County,1128,612,510,239,13,0.542553191,0.45212766,102,0.090425532
GA,Rabun County,7438,1558,5753,241,13,0.20946491,0.773460608,4195,-0.563995698
GA,Randolph County,3015,1749,1249,243,13,0.580099502,0.414262023,500,0.165837479
GA,Richmond County,78865,52461,25821,245,13,0.665200025,0.327407595,26640,0.33779243
GA,Rockdale County,37879,21878,15671,247,13,0.577575966,0.413712083,6207,0.163863882
GA,Schley County,1748,448,1286,249,13,0.256292906,0.735697941,838,-0.479405034
GA,Screven County,6093,2769,3285,251,13,0.454455933,0.539143279,516,-0.084687346
GA,Seminole County,3765,1475,2244,253,13,0.391766268,0.596015936,769,-0.204249668
GA,Spalding County,25057,9884,14901,255,13,0.39446063,0.59468412,5017,-0.20022349
GA,Stephens County,9467,2123,7207,257,13,0.224252667,0.761276011,5084,-0.537023344
GA,Stewart County,2055,1307,740,259,13,0.636009732,0.360097324,567,0.275912409
GA,Sumter County,11820,6370,5372,261,13,0.53891709,0.454483926,998,0.084433164
GA,Talbot County,3490,2264,1202,263,13,0.648710602,0.344412607,1062,0.304297994
GA,Taliaferro County,961,636,321,265,13,0.661810614,0.334027055,315,0.327783559
GA,Tattnall County,6658,1894,4702,267,13,0.284469811,0.706218084,2808,-0.421748273
GA,Taylor County,3537,1571,1948,269,13,0.444161719,0.550749223,377,-0.106587504
GA,Telfair County,4334,1804,2479,271,13,0.416243655,0.571988925,675,-0.15574527
GA,Terrell County,4398,2544,1834,273,13,0.578444748,0.417007731,710,0.161437017
GA,Thomas County,18943,7651,11153,275,13,0.403895898,0.588766299,3502,-0.184870401
GA,Tift County,13893,4640,9171,277,13,0.333981142,0.660116605,4531,-0.326135464
GA,Toombs County,9333,2740,6519,279,13,0.293581914,0.698489232,3779,-0.404907318
GA,Towns County,6159,1265,4834,281,13,0.205390485,0.784867673,3569,-0.579477188
GA,Treutlen County,2738,1068,1646,283,13,0.390065741,0.601168736,578,-0.211102995
GA,Troup County,25975,10545,15170,285,13,0.405967276,0.584023099,4625,-0.178055823
GA,Turner County,3556,1508,2027,287,13,0.424071991,0.570022497,519,-0.145950506
GA,Twiggs County,4199,2269,1905,289,13,0.540366754,0.453679447,364,0.086687307
GA,Union County,11072,2137,8771,291,13,0.193009393,0.792178468,6634,-0.599169075
GA,Upson County,11257,3955,7229,293,13,0.351336946,0.6421782,3274,-0.290841254
GA,Walker County,21879,5269,16245,295,13,0.240824535,0.742492801,10976,-0.501668266
GA,Walton County,37570,8139,29018,297,13,0.216635614,0.772371573,20879,-0.55573596
GA,Ware County,11923,3892,7933,299,13,0.326427912,0.66535268,4041,-0.338924767
GA,Warren County,2522,1525,990,301,13,0.604678826,0.392545599,535,0.212133228
GA,Washington County,8796,4705,4033,303,13,0.534902228,0.458503865,672,0.076398363
GA,Wayne County,10258,2594,7553,305,13,0.252875804,0.736303373,4959,-0.483427569
GA,Webster County,1175,573,598,307,13,0.487659574,0.50893617,25,-0.021276596
GA,Wheeler County,2160,772,1366,309,13,0.357407407,0.632407407,594,-0.275
GA,White County,10471,1670,8647,311,13,0.15948811,0.825804603,6977,-0.666316493
GA,Whitfield County,26828,7193,19290,313,13,0.268115402,0.719024899,12097,-0.450909498
GA,Wilcox County,3124,1059,2050,315,13,0.338988476,0.656209987,991,-0.317221511
GA,Wilkes County,4746,2080,2628,317,13,0.438263801,0.553729456,548,-0.115465655
GA,Wilkinson County,4448,2180,2245,319,13,0.490107914,0.504721223,65,-0.014613309
GA,Worth County,8410,2486,5864,321,13,0.295600476,0.697265161,3378,-0.401664685
HI,Hawaii County,62653,46670,14541,1,15,0.744896493,0.232087849,32129,0.512808644
HI,Honolulu County,292925,201803,87255,3,15,0.688923786,0.297874883,114548,0.391048903
HI,Kauai County,25369,18638,6121,7,15,0.73467618,0.241278726,12517,0.493397454
HI,Maui County,48547,35979,11577,9,15,0.741116856,0.238469936,24402,0.502646919
IA,Adair County,3959,1788,2110,1,19,0.451629199,0.532962869,322,-0.08133367
IA,Adams County,2158,1018,1103,3,19,0.471733086,0.511121409,85,-0.039388323
IA,Allamakee County,6824,3511,3230,5,19,0.51450762,0.473329426,281,0.041178195
IA,Appanoose County,6176,2934,3153,7,19,0.475064767,0.510524611,219,-0.035459845
IA,Audubon County,3439,1608,1800,9,19,0.467577784,0.523407967,192,-0.055830183
IA,Benton County,13959,6850,6935,11,19,0.490722831,0.496812093,85,-0.006089261
IA,Black Hawk County,66205,39338,26078,13,19,0.594184729,0.393897742,13260,0.200286987
IA,Boone County,14237,7457,6540,15,19,0.523776076,0.45936644,917,0.064409637
IA,Bremer County,13218,6710,6383,17,19,0.507641095,0.482902103,327,0.024738992
IA,Buchanan County,10478,5903,4443,19,19,0.563370872,0.424031304,1460,0.139339569
IA,Buena Vista County,8322,3683,4548,21,19,0.442561884,0.546503244,865,-0.10394136
IA,Butler County,7510,3321,4104,23,19,0.442210386,0.546471372,783,-0.104260985
IA,Calhoun County,5190,2232,2890,25,19,0.430057803,0.556840077,658,-0.126782274
IA,Carroll County,10581,4912,5577,27,19,0.464228334,0.527076836,665,-0.062848502
IA,Cass County,7167,2856,4212,29,19,0.398493093,0.587693596,1356,-0.189200502
IA,Cedar County,9548,4931,4510,31,19,0.516443234,0.47235023,421,0.044093004
IA,Cerro Gordo County,23548,13204,10084,33,19,0.560727026,0.428231697,3120,0.132495329
IA,Cherokee County,6367,2623,3656,35,19,0.41196796,0.574210774,1033,-0.162242815
IA,Chickasaw County,6462,3552,2836,37,19,0.549675023,0.438873414,716,0.110801609
IA,Clarke County,4398,2187,2124,39,19,0.497271487,0.482946794,63,0.014324693
IA,Clay County,8400,3363,4934,41,19,0.400357143,0.587380952,1571,-0.18702381
IA,Clayton County,9035,4768,4146,43,19,0.527725512,0.458882125,622,0.068843387
IA,Clinton County,24873,15123,9423,45,19,0.608008684,0.37884453,5700,0.229164154
IA,Crawford County,6686,3035,3584,47,19,0.453933593,0.536045468,549,-0.082111876
IA,Dallas County,37799,16466,20921,49,19,0.43561999,0.553480251,4455,-0.117860261
IA,Davis County,3738,1518,2133,51,19,0.406099518,0.570626003,615,-0.164526485
IA,Decatur County,3812,1790,1945,53,19,0.46956978,0.51023085,155,-0.04066107
IA,Delaware County,9323,4605,4628,55,19,0.493939719,0.496406736,23,-0.002467017
IA,Des Moines County,20264,11873,8130,57,19,0.58591591,0.401204106,3743,0.184711804
IA,Dickinson County,10118,4088,5911,59,19,0.404032417,0.584206365,1823,-0.180173947
