Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HZ,VC,FU,BC,SQ,FG+,MI,TS,DZ,RA,BR,FG,SN,Datetime_Date
184,2007-08-01,94.0,58.0,74.8,8.0,59.6,65.2333333333,0.0,1.0,0.128666666667,29.2453333333,29.958,12.9,9,7.71,0.233333333333,0.133333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.266666666667,0.333333333333,0.0,0.0,2007-08-01
186,2007-08-02,94.0,58.0,75.1,8.0,59.9,65.5,0.0,1.0,0.115333333333,29.2436666667,29.955,12.9,26,7.66333333333,0.266666666667,0.133333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.2,0.0333333333333,0.233333333333,0.3,0.0,0.0,2007-08-02
188,2007-08-03,94.0,58.0,75.2,7.0,59.6,65.4,0.0,1.0,0.11,29.248,29.959,12.9,3,7.58,0.233333333333,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.2,0.266666666667,0.0,0.0,2007-08-03
190,2007-08-04,94.0,58.0,74.9666666667,0.0,59.5333333333,65.3,0.0,1.0,0.111,29.2503333333,29.962,12.9,8,7.51333333333,0.2,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.233333333333,0.233333333333,0.0,0.0,2007-08-04
192,2007-08-05,94.0,58.0,75.0333333333,5.0,60.0,65.6,0.0,1.0,0.158666666667,29.2423333333,29.9546666667,12.9,21,7.65,0.233333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333,0.266666666667,0.266666666667,0.0,0.0,2007-08-05
194,2007-08-06,94.0,58.0,75.1666666667,8.0,60.3,65.7666666667,0.0,1.0,0.167333333333,29.2406666667,29.952,12.9,10,7.52666666667,0.266666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.3,0.3,0.0,0.0,2007-08-06
196,2007-08-07,94.0,58.0,75.0666666667,9.0,60.5,65.9,0.0,1.0,0.211,29.241,29.9516666667,10.0,25,7.39,0.266666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.333333333333,0.333333333333,0.0,0.0,2007-08-07
198,2007-08-08,92.0,58.0,75.0,7.0,60.6666666667,66.0,0.0,1.0,0.203,29.2416666667,29.9526666667,10.0,3,7.32666666667,0.266666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.333333333333,0.366666666667,0.0,0.0,2007-08-08
200,2007-08-09,92.0,58.0,74.9666666667,5.0,60.8,66.1,0.0,1.0,0.190333333333,29.244,29.955,10.0,29,7.17666666667,0.233333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.366666666667,0.366666666667,0.0,0.0,2007-08-09
202,2007-08-10,92.0,58.0,75.2333333333,5.0,61.3666666667,66.5333333333,0.0,1.0,0.190333333333,29.245,29.956,10.0,2,7.01,0.233333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.366666666667,0.4,0.0,0.0,2007-08-10
204,2007-08-11,92.0,58.0,75.4666666667,5.0,61.8333333333,66.9,0.0,1.0,0.190333333333,29.248,29.959,10.0,19,6.77,0.266666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0333333333333,0.366666666667,0.433333333333,0.0,0.0,2007-08-11
206,2007-08-12,92.0,58.0,75.8,5.0,62.3333333333,67.3333333333,0.0,1.0,0.2,29.2506666667,29.9616666667,10.0,6,6.77333333333,0.266666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0333333333333,0.4,0.433333333333,0.0,0.0,2007-08-12
208,2007-08-13,92.0,58.0,75.8,0.0,62.4,67.4,0.0,1.0,0.2,29.261,29.9723333333,10.0,6,6.56333333333,0.266666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0333333333333,0.4,0.466666666667,0.0,0.0,2007-08-13
210,2007-08-14,92.0,58.0,75.9333333333,3.0,62.8666666667,67.7,0.0,1.0,0.213666666667,29.2623333333,29.9736666667,10.0,25,6.66666666667,0.266666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.3,0.0333333333333,0.433333333333,0.5,0.0,0.0,2007-08-14
212,2007-08-15,92.0,58.0,76.0,4.0,63.1,67.8666666667,0.0,1.0,0.208333333333,29.2596666667,29.9713333333,10.0,7,6.68666666667,0.266666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0333333333333,0.433333333333,0.5,0.0,0.0,2007-08-15
214,2007-08-16,92.0,58.0,75.8333333333,-1.0,63.0333333333,67.8,0.0,1.0,0.204666666667,29.263,29.9736666667,10.0,1,6.66,0.266666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.0333333333333,0.4,0.5,0.0,0.0,2007-08-16
216,2007-08-17,92.0,58.0,75.6,-2.0,62.5666666667,67.4666666667,0.0,1.0,0.153,29.273,29.9823333333,10.0,32,6.55,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0333333333333,0.366666666667,0.466666666667,0.0,0.0,2007-08-17
218,2007-08-18,92.0,58.0,75.3,-8.0,62.2666666667,67.2,1.0,0.0,0.150666666667,29.2806666667,29.991,10.0,12,6.42333333333,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0,0.4,0.433333333333,0.0,0.0,2007-08-18
220,2007-08-19,92.0,58.0,75.2333333333,-6.0,62.5666666667,67.3666666667,1.0,0.0,0.195,29.274,29.986,10.0,10,6.36666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.433333333333,0.466666666667,0.0,0.0,2007-08-19
222,2007-08-20,92.0,58.0,75.4666666667,2.0,63.1,67.7333333333,1.0,0.0,0.225333333333,29.262,29.9743333333,10.0,12,6.31,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.466666666667,0.5,0.0,0.0,2007-08-20
224,2007-08-21,92.0,59.0,75.7333333333,7.0,63.6,68.1,1.0,0.0,0.225333333333,29.2526666667,29.9643333333,10.0,18,6.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.466666666667,0.533333333333,0.0,0.0,2007-08-21
226,2007-08-22,92.0,59.0,76.0,9.0,64.1333333333,68.4333333333,1.0,0.0,0.237666666667,29.248,29.959,10.0,21,6.58333333333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.366666666667,0.0,0.5,0.533333333333,0.0,0.0,2007-08-22
228,2007-08-23,92.0,59.0,76.1333333333,7.0,64.5,68.6666666667,1.0,0.0,0.316,29.2423333333,29.9533333333,10.0,21,6.8,0.3,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.566666666667,0.0,0.0,2007-08-23
230,2007-08-24,92.0,59.0,76.0333333333,4.0,64.7,68.7333333333,1.0,0.0,0.324,29.2363333333,29.9473333333,10.0,25,6.81666666667,0.3,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.566666666667,0.566666666667,0.0,0.0,2007-08-24
232,2007-08-25,92.0,59.0,75.9333333333,2.0,64.6333333333,68.6666666667,1.0,0.0,0.329,29.2376666667,29.9476666667,10.0,36,6.69,0.266666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.566666666667,0.533333333333,0.0,0.0,2007-08-25
234,2007-08-26,92.0,59.0,75.7,0.0,64.2,68.3666666667,1.0,0.0,0.323333333333,29.2466666667,29.9563333333,10.0,11,6.60666666667,0.233333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.5,0.0,0.0,2007-08-26
236,2007-08-27,92.0,59.0,75.6,0.0,64.0333333333,68.2333333333,1.0,0.0,0.323333333333,29.251,29.961,9.6,17,6.51333333333,0.2,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-08-27
238,2007-08-28,92.0,59.0,75.7666666667,9.0,64.3333333333,68.4333333333,1.0,0.0,0.323333333333,29.251,29.961,9.6,20,6.64,0.2,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-08-28
240,2007-08-29,92.0,59.0,75.8,7.0,64.6666666667,68.6,1.0,0.0,0.323333333333,29.2513333333,29.9613333333,9.6,3,6.77,0.2,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-08-29
242,2007-08-30,92.0,57.0,75.3333333333,-4.0,64.4333333333,68.3333333333,1.0,0.0,0.323333333333,29.256,29.966,9.6,2,6.93666666667,0.2,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-08-30
244,2007-08-31,91.0,57.0,74.8666666667,-2.0,64.1,68.0,1.0,0.0,0.323333333333,29.262,29.9723333333,9.6,4,6.97333333333,0.166666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-08-31
246,2007-09-01,91.0,57.0,74.4666666667,1.0,63.7333333333,67.6666666667,1.0,0.0,0.323333333333,29.2696666667,29.9806666667,9.6,11,6.94333333333,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-09-01
248,2007-09-02,91.0,57.0,74.2333333333,5.0,63.7666666667,67.5666666667,1.0,0.0,0.323333333333,29.273,29.985,9.6,21,6.92,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.533333333333,0.466666666667,0.0,0.0,2007-09-02
250,2007-09-03,91.0,57.0,74.3666666667,9.0,63.8666666667,67.6666666667,1.0,0.0,0.322333333333,29.2746666667,29.987,9.6,27,6.91,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.466666666667,0.0,0.0,2007-09-03
252,2007-09-04,91.0,57.0,74.3,8.0,63.5,67.4333333333,1.0,0.0,0.274666666667,29.2813333333,29.9933333333,9.6,22,6.73333333333,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.366666666667,0.0,0.466666666667,0.433333333333,0.0,0.0,2007-09-04
254,2007-09-05,91.0,57.0,74.2,11.0,63.2,67.2666666667,1.0,0.0,0.266,29.285,29.9976666667,9.6,19,6.78666666667,0.0666666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.466666666667,0.4,0.0,0.0,2007-09-05
256,2007-09-06,91.0,57.0,74.0666666667,11.0,63.0,67.0666666667,1.0,0.0,0.228333333333,29.29,30.003,11.9,20,6.89,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.466666666667,0.366666666667,0.0,0.0,2007-09-06
258,2007-09-07,91.0,57.0,73.9666666667,10.0,62.9,66.9666666667,1.0,0.0,0.232666666667,29.2906666667,30.0036666667,11.9,23,7.12333333333,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.466666666667,0.366666666667,0.0,0.0,2007-09-07
260,2007-09-08,91.0,57.0,73.7333333333,5.0,62.4333333333,66.6333333333,1.0,0.0,0.231,29.2963333333,30.009,11.9,5,7.16333333333,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.433333333333,0.366666666667,0.0,0.0,2007-09-08
262,2007-09-09,91.0,57.0,73.5333333333,6.0,62.1333333333,66.3333333333,1.0,0.0,0.231,29.2996666667,30.0123333333,11.9,3,7.29666666667,0.133333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.433333333333,0.333333333333,0.0,0.0,2007-09-09
264,2007-09-10,91.0,54.0,73.0666666667,-2.0,61.9,66.0,1.0,0.0,0.243,29.2993333333,30.013,11.9,2,7.46666666667,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.466666666667,0.333333333333,0.0,0.0,2007-09-10
266,2007-09-11,91.0,50.0,72.5,-4.0,61.1333333333,65.3666666667,4.0,0.0,0.233333333333,29.2946666667,30.0083333333,11.9,29,7.73666666667,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0,0.433333333333,0.333333333333,0.0,0.0,2007-09-11
268,2007-09-12,91.0,46.0,71.9666666667,-8.0,60.6333333333,64.8666666667,8.0,0.0,0.233333333333,29.295,30.0086666667,11.9,3,7.69333333333,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0,0.433333333333,0.3,0.0,0.0,2007-09-12
270,2007-09-13,91.0,46.0,71.6,-1.0,59.9,64.3333333333,8.0,0.0,0.219666666667,29.295,30.0106666667,11.9,19,7.71,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0,0.4,0.266666666667,0.0,0.0,2007-09-13
272,2007-09-14,91.0,45.0,70.9333333333,-8.0,58.9666666667,63.6,9.0,0.0,0.212,29.3013333333,30.016,12.1,32,7.96333333333,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.366666666667,0.233333333333,0.0,0.0,2007-09-14
274,2007-09-15,91.0,39.0,70.2333333333,-14.0,57.9333333333,62.8,15.0,0.0,0.212,29.3106666667,30.0263333333,12.1,33,7.97,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.366666666667,0.2,0.0,0.0,2007-09-15
276,2007-09-16,91.0,39.0,69.8333333333,-6.0,57.4666666667,62.4,15.0,0.0,0.212,29.3123333333,30.0293333333,12.1,18,7.99,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.366666666667,0.2,0.0,0.0,2007-09-16
278,2007-09-17,91.0,39.0,69.9,2.0,57.3,62.3666666667,15.0,0.0,0.209,29.3106666667,30.028,12.1,17,8.12333333333,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.333333333333,0.2,0.0,0.0,2007-09-17
280,2007-09-18,91.0,39.0,70.2666666667,12.0,57.1666666667,62.4,15.0,0.0,0.164666666667,29.314,30.0303333333,12.9,19,8.31333333333,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.3,0.166666666667,0.0,0.0,2007-09-18
282,2007-09-19,91.0,39.0,70.3333333333,12.0,56.8666666667,62.2666666667,15.0,0.0,0.134333333333,29.3226666667,30.0383333333,12.9,26,8.44666666667,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.266666666667,0.133333333333,0.0,0.0,2007-09-19
284,2007-09-20,91.0,39.0,70.0333333333,7.0,56.5,61.9666666667,15.0,0.0,0.134333333333,29.3286666667,30.0453333333,12.9,7,8.46666666667,0.0666666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.266666666667,0.1,0.0,0.0,2007-09-20
286,2007-09-21,91.0,39.0,69.9,14.0,56.1,61.7333333333,15.0,0.0,0.122,29.327,30.044,12.9,21,8.56333333333,0.1,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.233333333333,0.1,0.0,0.0,2007-09-21
288,2007-09-22,91.0,39.0,69.4,1.0,55.2333333333,61.1333333333,15.0,0.0,0.0436666666667,29.336,30.0523333333,12.9,3,8.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0666666666667,0.0,0.0,2007-09-22
290,2007-09-23,91.0,39.0,69.1333333333,6.0,54.6666666667,60.7666666667,15.0,0.0,0.0356666666667,29.3466666667,30.0636666667,12.9,13,8.34,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.166666666667,0.0666666666667,0.0,0.0,2007-09-23
292,2007-09-24,91.0,39.0,69.3666666667,18.0,54.6666666667,60.8333333333,15.0,0.0,0.0243333333333,29.348,30.0656666667,12.9,19,8.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.133333333333,0.0666666666667,0.0,0.0,2007-09-24
294,2007-09-25,91.0,39.0,69.5,13.0,55.0,61.1,15.0,0.0,0.0333333333333,29.343,30.0613333333,12.9,23,8.72,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0666666666667,0.0,0.0,2007-09-25
296,2007-09-26,91.0,39.0,69.2,1.0,54.6666666667,60.8,15.0,0.0,0.0363333333333,29.3413333333,30.06,12.9,1,8.69333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0666666666667,0.0,0.0,2007-09-26
298,2007-09-27,90.0,39.0,68.6333333333,2.0,54.1,60.3,15.0,0.0,0.0363333333333,29.3406666667,30.0593333333,12.9,24,8.59333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.1,0.0,0.0,2007-09-27
300,2007-09-28,90.0,39.0,68.1666666667,4.0,53.4666666667,59.7666666667,15.0,0.0,0.0363333333333,29.345,30.0636666667,12.9,4,8.55666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.1,0.0,0.0,2007-09-28
302,2007-09-29,90.0,39.0,68.1333333333,6.0,53.2,59.6,15.0,0.0,0.0363333333333,29.346,30.0653333333,12.9,17,8.55333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.1,0.0,0.0,2007-09-29
304,2007-09-30,90.0,39.0,68.2666666667,12.0,53.1,59.6,15.0,0.0,0.041,29.3423333333,30.0623333333,14.4,19,8.86666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.233333333333,0.133333333333,0.0,0.0,2007-09-30
306,2007-10-01,90.0,39.0,68.1,6.0,53.2333333333,59.6,15.0,0.0,0.0506666666667,29.3353333333,30.055,14.4,22,8.97,0.1,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.0,0.1,0.0333333333333,0.266666666667,0.166666666667,0.0333333333333,0.0,2007-10-01
308,2007-10-02,90.0,39.0,67.9333333333,10.0,53.3,59.6,15.0,0.0,0.0536666666667,29.3276666667,30.0473333333,14.4,19,9.17333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.1,0.0333333333333,0.3,0.2,0.0666666666667,0.0,2007-10-02
310,2007-10-03,90.0,39.0,67.5333333333,8.0,52.8666666667,59.2333333333,15.0,0.0,0.0536666666667,29.325,30.0436666667,14.4,26,9.21666666667,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.1,0.0333333333333,0.3,0.2,0.0666666666667,0.0,2007-10-03
312,2007-10-04,90.0,39.0,67.2333333333,10.0,52.7333333333,59.0666666667,15.0,0.0,0.0536666666667,29.327,30.045,14.4,17,9.22666666667,0.133333333333,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.1,0.0333333333333,0.3,0.2,0.0666666666667,0.0,2007-10-04
314,2007-10-05,90.0,39.0,67.0666666667,16.0,52.8,59.0333333333,15.0,0.0,0.0536666666667,29.331,30.049,14.4,17,9.24333333333,0.166666666667,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.1,0.0333333333333,0.266666666667,0.2,0.0666666666667,0.0,2007-10-05
316,2007-10-06,90.0,39.0,67.0666666667,22.0,52.8,59.0333333333,15.0,0.0,0.0476666666667,29.335,30.053,14.4,20,9.08666666667,0.133333333333,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.1,0.0333333333333,0.233333333333,0.2,0.0666666666667,0.0,2007-10-06
318,2007-10-07,90.0,39.0,67.0666666667,21.0,52.7333333333,59.0333333333,15.0,0.0,0.0413333333333,29.3403333333,30.059,14.4,19,8.82,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0333333333333,0.2,0.166666666667,0.0666666666667,0.0,2007-10-07
320,2007-10-08,90.0,39.0,67.1666666667,18.0,52.8666666667,59.1333333333,15.0,0.0,0.0413333333333,29.338,30.0566666667,14.4,24,8.91666666667,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0333333333333,0.2,0.166666666667,0.0666666666667,0.0,2007-10-08
322,2007-10-09,90.0,39.0,66.8666666667,8.0,52.3666666667,58.8,15.0,0.0,0.0413333333333,29.333,30.0526666667,14.4,28,9.01333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0333333333333,0.2,0.166666666667,0.0666666666667,0.0,2007-10-09
324,2007-10-10,90.0,39.0,66.4333333333,-4.0,51.7,58.2666666667,15.0,0.0,0.0293333333333,29.33,30.049,15.1,31,9.23,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0666666666667,0.2,0.133333333333,0.0666666666667,0.0,2007-10-10
326,2007-10-11,90.0,39.0,66.0666666667,-4.0,51.5333333333,58.0333333333,15.0,0.0,0.0293333333333,29.3326666667,30.052,15.1,36,9.21,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0666666666667,0.2,0.133333333333,0.0666666666667,0.0,2007-10-11
328,2007-10-12,90.0,39.0,65.8,-5.0,51.3,57.8333333333,16.0,0.0,0.0293333333333,29.3286666667,30.0486666667,15.1,35,9.17666666667,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0666666666667,0.2,0.133333333333,0.0666666666667,0.0,2007-10-12
330,2007-10-13,90.0,39.0,65.3333333333,-3.0,51.1666666667,57.6,16.0,0.0,0.0293333333333,29.3313333333,30.0503333333,15.1,20,9.01,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0666666666667,0.2,0.133333333333,0.0666666666667,0.0,2007-10-13
332,2007-10-14,90.0,39.0,65.3666666667,4.0,51.5,57.7666666667,16.0,0.0,0.0343333333333,29.3306666667,30.0506666667,15.1,11,8.78333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0666666666667,0.233333333333,0.133333333333,0.0666666666667,0.0,2007-10-14
334,2007-10-15,90.0,40.0,65.8,10.0,52.1333333333,58.2333333333,16.0,0.0,0.0366666666667,29.319,30.0396666667,15.1,14,8.77333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.0666666666667,0.266666666667,0.166666666667,0.0666666666667,0.0,2007-10-15
336,2007-10-16,90.0,40.0,65.8666666667,8.0,52.6,58.5,16.0,0.0,0.0446666666667,29.309,30.0293333333,15.1,21,8.77666666667,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.3,0.2,0.0666666666667,0.0,2007-10-16
338,2007-10-17,90.0,40.0,65.6666666667,8.0,52.7333333333,58.5,16.0,0.0,0.046,29.2983333333,30.0196666667,15.1,14,8.7,0.133333333333,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.333333333333,0.2,0.0666666666667,0.0,2007-10-17
340,2007-10-18,90.0,40.0,65.4333333333,18.0,52.6666666667,58.3666666667,16.0,0.0,0.056,29.2733333333,29.9956666667,17.2,19,8.89333333333,0.133333333333,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.366666666667,0.233333333333,0.0666666666667,0.0,2007-10-18
342,2007-10-19,90.0,40.0,64.8,5.0,52.3,57.9333333333,16.0,0.0,0.0563333333333,29.2513333333,29.9733333333,17.2,24,9.12666666667,0.133333333333,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.4,0.266666666667,0.0666666666667,0.0,2007-10-19
344,2007-10-20,90.0,40.0,64.5,10.0,51.7666666667,57.5666666667,16.0,0.0,0.0563333333333,29.239,29.9596666667,17.2,21,9.30666666667,0.133333333333,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.4,0.266666666667,0.0666666666667,0.0,2007-10-20
346,2007-10-21,90.0,40.0,64.3,20.0,51.3666666667,57.2666666667,16.0,0.0,0.0563333333333,29.2356666667,29.9556666667,18.0,20,9.5,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.1,0.4,0.266666666667,0.0666666666667,0.0,2007-10-21
348,2007-10-22,90.0,40.0,64.1,7.0,51.5,57.1666666667,16.0,0.0,0.0616666666667,29.2303333333,29.9506666667,18.0,36,9.58,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.133333333333,0.433333333333,0.3,0.0666666666667,0.0,2007-10-22
350,2007-10-23,90.0,40.0,63.5666666667,2.0,51.0333333333,56.7,16.0,0.0,0.0616666666667,29.2226666667,29.943,18.0,31,9.67666666667,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.133333333333,0.433333333333,0.3,0.0666666666667,0.0,2007-10-23
352,2007-10-24,87.0,40.0,62.5666666667,0.0,50.1,55.8333333333,16.0,0.0,0.0616666666667,29.229,29.9486666667,18.0,2,9.76333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0666666666667,0.133333333333,0.433333333333,0.3,0.0666666666667,0.0,2007-10-24
354,2007-10-25,87.0,40.0,61.7666666667,2.0,49.2333333333,55.0666666667,16.0,0.0,0.0526666666667,29.237,29.957,18.0,6,9.88333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.133333333333,0.433333333333,0.3,0.0666666666667,0.0,2007-10-25
356,2007-10-26,87.0,40.0,61.7,11.0,49.1666666667,54.9666666667,16.0,0.0,0.0606666666667,29.237,29.9583333333,18.0,5,9.89333333333,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.133333333333,0.433333333333,0.333333333333,0.0666666666667,0.0,2007-10-26
358,2007-10-27,87.0,37.0,61.1666666667,-2.0,48.8,54.6333333333,19.0,0.0,0.061,29.247,29.9676666667,18.0,32,10.0066666667,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.133333333333,0.466666666667,0.333333333333,0.0666666666667,0.0,2007-10-27
360,2007-10-28,87.0,34.0,60.5666666667,-2.0,48.2666666667,54.1666666667,20.0,0.0,0.061,29.2576666667,29.9793333333,18.0,23,9.91,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.133333333333,0.466666666667,0.333333333333,0.0666666666667,0.0,2007-10-28
362,2007-10-29,87.0,34.0,60.0666666667,3.0,47.8,53.7333333333,20.0,0.0,0.061,29.262,29.985,18.0,22,9.93,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.133333333333,0.466666666667,0.333333333333,0.0666666666667,0.0,2007-10-29
364,2007-10-30,87.0,34.0,59.5,8.0,47.4333333333,53.3,20.0,0.0,0.0563333333333,29.2643333333,29.9883333333,18.0,20,9.86,0.1,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0,0.133333333333,0.433333333333,0.3,0.0666666666667,0.0,2007-10-30
